"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"14.09.2021 01:30 - 14.09.2021 01:45","44442","44201"
"14.09.2021 01:45 - 14.09.2021 02:00","44339","43959"
"14.09.2021 02:00 - 14.09.2021 02:15","43952","43847"
"14.09.2021 02:15 - 14.09.2021 02:30","43995","43572"
"14.09.2021 02:30 - 14.09.2021 02:45","43831","43606"
"14.09.2021 02:45 - 14.09.2021 03:00","43930","43941"
"14.09.2021 03:00 - 14.09.2021 03:15","43849","43834"
"14.09.2021 03:15 - 14.09.2021 03:30","43992","43591"
"14.09.2021 03:30 - 14.09.2021 03:45","44116","43677"
"14.09.2021 03:45 - 14.09.2021 04:00","44021","43789"
"14.09.2021 04:00 - 14.09.2021 04:15","44473","43994"
"14.09.2021 04:15 - 14.09.2021 04:30","44685","44242"
"14.09.2021 04:30 - 14.09.2021 04:45","45007","44891"
"14.09.2021 04:45 - 14.09.2021 05:00","45694","45560"
"14.09.2021 05:00 - 14.09.2021 05:15","46695","46835"
"14.09.2021 05:15 - 14.09.2021 05:30","47527","47730"
"14.09.2021 05:30 - 14.09.2021 05:45","48785","48942"
"14.09.2021 05:45 - 14.09.2021 06:00","50215","50009"
"14.09.2021 06:00 - 14.09.2021 06:15","53583","53899"
"14.09.2021 06:15 - 14.09.2021 06:30","55509","55993"
"14.09.2021 06:30 - 14.09.2021 06:45","56935","57280"
"14.09.2021 06:45 - 14.09.2021 07:00","57782","58210"
"14.09.2021 07:00 - 14.09.2021 07:15","59515","59354"
"14.09.2021 07:15 - 14.09.2021 07:30","58028","59885"
"14.09.2021 07:30 - 14.09.2021 07:45","58735","60482"
"14.09.2021 07:45 - 14.09.2021 08:00","59663","61280"
"14.09.2021 08:00 - 14.09.2021 08:15","60525","62342"
"14.09.2021 08:15 - 14.09.2021 08:30","61383","63043"
"14.09.2021 08:30 - 14.09.2021 08:45","61868","63327"
"14.09.2021 08:45 - 14.09.2021 09:00","62265","63896"
"14.09.2021 09:00 - 14.09.2021 09:15","62155","63691"
"14.09.2021 09:15 - 14.09.2021 09:30","62898","64127"
"14.09.2021 09:30 - 14.09.2021 09:45","63326","64714"
"14.09.2021 09:45 - 14.09.2021 10:00","63921","65064"
"14.09.2021 10:00 - 14.09.2021 10:15","64088","65189"
"14.09.2021 10:15 - 14.09.2021 10:30","64697","65508"
"14.09.2021 10:30 - 14.09.2021 10:45","64912","65762"
"14.09.2021 10:45 - 14.09.2021 11:00","65267","66117"
"14.09.2021 11:00 - 14.09.2021 11:15","65582","65842"
"14.09.2021 11:15 - 14.09.2021 11:30","66099","66081"
"14.09.2021 11:30 - 14.09.2021 11:45","66382","66397"
"14.09.2021 11:45 - 14.09.2021 12:00","66688","66475"
"14.09.2021 12:00 - 14.09.2021 12:15","66629","65998"
"14.09.2021 12:15 - 14.09.2021 12:30","66417","65907"
"14.09.2021 12:30 - 14.09.2021 12:45","66504","66241"
"14.09.2021 12:45 - 14.09.2021 13:00","66539","66212"
"14.09.2021 13:00 - 14.09.2021 13:15","66343","66153"
"14.09.2021 13:15 - 14.09.2021 13:30","65983","65910"
"14.09.2021 13:30 - 14.09.2021 13:45","65507","65907"
"14.09.2021 13:45 - 14.09.2021 14:00","65022","65243"
"14.09.2021 14:00 - 14.09.2021 14:15","64903","64201"
"14.09.2021 14:15 - 14.09.2021 14:30","64866","64323"
"14.09.2021 14:30 - 14.09.2021 14:45","64625","64376"
"14.09.2021 14:45 - 14.09.2021 15:00","64251","63922"
"14.09.2021 15:00 - 14.09.2021 15:15","63643","63806"
"14.09.2021 15:15 - 14.09.2021 15:30","63013","63568"
"14.09.2021 15:30 - 14.09.2021 15:45","62661","63295"
"14.09.2021 15:45 - 14.09.2021 16:00","62326","62899"
"14.09.2021 16:00 - 14.09.2021 16:15","61773","62650"
"14.09.2021 16:15 - 14.09.2021 16:30","61511","62090"
"14.09.2021 16:30 - 14.09.2021 16:45","61237","61671"
"14.09.2021 16:45 - 14.09.2021 17:00","60847","61555"
"14.09.2021 17:00 - 14.09.2021 17:15","60894","61666"
"14.09.2021 17:15 - 14.09.2021 17:30","60952","61555"
"14.09.2021 17:30 - 14.09.2021 17:45","60594","61793"
"14.09.2021 17:45 - 14.09.2021 18:00","60481","61768"
"14.09.2021 18:00 - 14.09.2021 18:15","60810","61743"
"14.09.2021 18:15 - 14.09.2021 18:30","60518","61456"
"14.09.2021 18:30 - 14.09.2021 18:45","60744","61778"
"14.09.2021 18:45 - 14.09.2021 19:00","60712","61984"
"14.09.2021 19:00 - 14.09.2021 19:15","60490","62153"
"14.09.2021 19:15 - 14.09.2021 19:30","60107","62190"
"14.09.2021 19:30 - 14.09.2021 19:45","60209","62666"
"14.09.2021 19:45 - 14.09.2021 20:00","60209","63337"
"14.09.2021 20:00 - 14.09.2021 20:15","60167","63000"
"14.09.2021 20:15 - 14.09.2021 20:30","59932","62229"
"14.09.2021 20:30 - 14.09.2021 20:45","59435","61446"
"14.09.2021 20:45 - 14.09.2021 21:00","58774","60730"
"14.09.2021 21:00 - 14.09.2021 21:15","57180","59360"
"14.09.2021 21:15 - 14.09.2021 21:30","56185","58204"
"14.09.2021 21:30 - 14.09.2021 21:45","55490","57329"
"14.09.2021 21:45 - 14.09.2021 22:00","54555","56684"
"14.09.2021 22:00 - 14.09.2021 22:15","53185","55124"
"14.09.2021 22:15 - 14.09.2021 22:30","52247","54217"
"14.09.2021 22:30 - 14.09.2021 22:45","51433","53300"
"14.09.2021 22:45 - 14.09.2021 23:00","50653","52548"
"14.09.2021 23:00 - 14.09.2021 23:15","49737","51092"
"14.09.2021 23:15 - 14.09.2021 23:30","49258","50228"
"14.09.2021 23:30 - 14.09.2021 23:45","48480","49555"
"14.09.2021 23:45 - 15.09.2021 00:00","47907","48814"
"15.09.2021 00:00 - 15.09.2021 00:15","47211","47708"
"15.09.2021 00:15 - 15.09.2021 00:30","46772","47083"
"15.09.2021 00:30 - 15.09.2021 00:45","46541","46372"
"15.09.2021 00:45 - 15.09.2021 01:00","46133","46084"
"15.09.2021 01:00 - 15.09.2021 01:15","45572","45433"
"15.09.2021 01:15 - 15.09.2021 01:30","45288","45155"
"15.09.2021 01:30 - 15.09.2021 01:45","45081","44936"
"15.09.2021 01:45 - 15.09.2021 02:00","44761","44521"
"15.09.2021 02:00 - 15.09.2021 02:15","44368","44529"
"15.09.2021 02:15 - 15.09.2021 02:30","44372","44372"
"15.09.2021 02:30 - 15.09.2021 02:45","44179","44481"
"15.09.2021 02:45 - 15.09.2021 03:00","44259","44587"
"15.09.2021 03:00 - 15.09.2021 03:15","44022","44212"
"15.09.2021 03:15 - 15.09.2021 03:30","44127","44274"
"15.09.2021 03:30 - 15.09.2021 03:45","44171","44363"
"15.09.2021 03:45 - 15.09.2021 04:00","44235","44501"
"15.09.2021 04:00 - 15.09.2021 04:15","44913","44931"
"15.09.2021 04:15 - 15.09.2021 04:30","45094","45020"
"15.09.2021 04:30 - 15.09.2021 04:45","45508","45856"
"15.09.2021 04:45 - 15.09.2021 05:00","46045","46394"
"15.09.2021 05:00 - 15.09.2021 05:15","47104","47684"
"15.09.2021 05:15 - 15.09.2021 05:30","48174","48688"
"15.09.2021 05:30 - 15.09.2021 05:45","49279","50212"
"15.09.2021 05:45 - 15.09.2021 06:00","50595","51560"
"15.09.2021 06:00 - 15.09.2021 06:15","53949","54931"
"15.09.2021 06:15 - 15.09.2021 06:30","56116","57068"
"15.09.2021 06:30 - 15.09.2021 06:45","57455","58543"
"15.09.2021 06:45 - 15.09.2021 07:00","58213","59803"
"15.09.2021 07:00 - 15.09.2021 07:15","59381","61496"
"15.09.2021 07:15 - 15.09.2021 07:30","60134","62054"
"15.09.2021 07:30 - 15.09.2021 07:45","60962","63145"
"15.09.2021 07:45 - 15.09.2021 08:00","61640","63726"
"15.09.2021 08:00 - 15.09.2021 08:15","62659","65100"
"15.09.2021 08:15 - 15.09.2021 08:30","63473","65665"
"15.09.2021 08:30 - 15.09.2021 08:45","63808","66088"
"15.09.2021 08:45 - 15.09.2021 09:00","64142","66272"
"15.09.2021 09:00 - 15.09.2021 09:15","64064","65936"
"15.09.2021 09:15 - 15.09.2021 09:30","64806","66316"
"15.09.2021 09:30 - 15.09.2021 09:45","65533","66672"
"15.09.2021 09:45 - 15.09.2021 10:00","66061","67294"
"15.09.2021 10:00 - 15.09.2021 10:15","65837","67576"
"15.09.2021 10:15 - 15.09.2021 10:30","66325","68007"
"15.09.2021 10:30 - 15.09.2021 10:45","66542","68101"
"15.09.2021 10:45 - 15.09.2021 11:00","67129","68618"
"15.09.2021 11:00 - 15.09.2021 11:15","67274","68915"
"15.09.2021 11:15 - 15.09.2021 11:30","67553","69293"
"15.09.2021 11:30 - 15.09.2021 11:45","67803","69393"
"15.09.2021 11:45 - 15.09.2021 12:00","67880","69557"
"15.09.2021 12:00 - 15.09.2021 12:15","67697","69046"
"15.09.2021 12:15 - 15.09.2021 12:30","67530","68798"
"15.09.2021 12:30 - 15.09.2021 12:45","67390","68585"
"15.09.2021 12:45 - 15.09.2021 13:00","67435","68470"
"15.09.2021 13:00 - 15.09.2021 13:15","67120","68345"
"15.09.2021 13:15 - 15.09.2021 13:30","66887","67983"
"15.09.2021 13:30 - 15.09.2021 13:45","66447","67571"
"15.09.2021 13:45 - 15.09.2021 14:00","65992","67205"
"15.09.2021 14:00 - 15.09.2021 14:15","65667","66861"
"15.09.2021 14:15 - 15.09.2021 14:30","65542","66471"
"15.09.2021 14:30 - 15.09.2021 14:45","65188","66430"
"15.09.2021 14:45 - 15.09.2021 15:00","64744","66244"
"15.09.2021 15:00 - 15.09.2021 15:15","64540","65862"
"15.09.2021 15:15 - 15.09.2021 15:30","64157","65534"
"15.09.2021 15:30 - 15.09.2021 15:45","63772","65255"
"15.09.2021 15:45 - 15.09.2021 16:00","63608","64530"
"15.09.2021 16:00 - 15.09.2021 16:15","63272","64483"
"15.09.2021 16:15 - 15.09.2021 16:30","62950","64252"
"15.09.2021 16:30 - 15.09.2021 16:45","62536","64058"
"15.09.2021 16:45 - 15.09.2021 17:00","61827","64004"
"15.09.2021 17:00 - 15.09.2021 17:15","61916","64629"
"15.09.2021 17:15 - 15.09.2021 17:30","61820","64578"
"15.09.2021 17:30 - 15.09.2021 17:45","61588","64749"
"15.09.2021 17:45 - 15.09.2021 18:00","61295","64929"
"15.09.2021 18:00 - 15.09.2021 18:15","61448","64729"
"15.09.2021 18:15 - 15.09.2021 18:30","60837","64695"
"15.09.2021 18:30 - 15.09.2021 18:45","60928","64417"
"15.09.2021 18:45 - 15.09.2021 19:00","61016","64394"
"15.09.2021 19:00 - 15.09.2021 19:15","60784","64677"
"15.09.2021 19:15 - 15.09.2021 19:30","60565","64388"
"15.09.2021 19:30 - 15.09.2021 19:45","60812","64625"
"15.09.2021 19:45 - 15.09.2021 20:00","61010","64877"
"15.09.2021 20:00 - 15.09.2021 20:15","60771","64329"
"15.09.2021 20:15 - 15.09.2021 20:30","60212","63706"
"15.09.2021 20:30 - 15.09.2021 20:45","59657","62447"
"15.09.2021 20:45 - 15.09.2021 21:00","59263","61321"
"15.09.2021 21:00 - 15.09.2021 21:15","57782","60194"
"15.09.2021 21:15 - 15.09.2021 21:30","56892","59184"
"15.09.2021 21:30 - 15.09.2021 21:45","56145","58092"
"15.09.2021 21:45 - 15.09.2021 22:00","55206","57415"
"15.09.2021 22:00 - 15.09.2021 22:15","54122","56074"
"15.09.2021 22:15 - 15.09.2021 22:30","53294","55384"
"15.09.2021 22:30 - 15.09.2021 22:45","52316","54303"
"15.09.2021 22:45 - 15.09.2021 23:00","51367","53756"
"15.09.2021 23:00 - 15.09.2021 23:15","50330","52471"
"15.09.2021 23:15 - 15.09.2021 23:30","49488","51833"
"15.09.2021 23:30 - 15.09.2021 23:45","48713","50939"
"15.09.2021 23:45 - 16.09.2021 00:00","48062","50354"
"16.09.2021 00:00 - 16.09.2021 00:15","47772","48975"
"16.09.2021 00:15 - 16.09.2021 00:30","47278","48246"
"16.09.2021 00:30 - 16.09.2021 00:45","46833","47774"
"16.09.2021 00:45 - 16.09.2021 01:00","46446","47057"
"16.09.2021 01:00 - 16.09.2021 01:15","45867","46184"
"16.09.2021 01:15 - 16.09.2021 01:30","45512","46034"
"16.09.2021 01:30 - 16.09.2021 01:45","45193","45890"
"16.09.2021 01:45 - 16.09.2021 02:00","44858","45455"
"16.09.2021 02:00 - 16.09.2021 02:15","44385","45213"
"16.09.2021 02:15 - 16.09.2021 02:30","44407","45133"
"16.09.2021 02:30 - 16.09.2021 02:45","44369","45311"
"16.09.2021 02:45 - 16.09.2021 03:00","44607","45417"
"16.09.2021 03:00 - 16.09.2021 03:15","44527","45512"
"16.09.2021 03:15 - 16.09.2021 03:30","44476","45587"
"16.09.2021 03:30 - 16.09.2021 03:45","44498","45451"
"16.09.2021 03:45 - 16.09.2021 04:00","44664","45580"
"16.09.2021 04:00 - 16.09.2021 04:15","45200","46002"
"16.09.2021 04:15 - 16.09.2021 04:30","45401","46191"
"16.09.2021 04:30 - 16.09.2021 04:45","45805","46853"
"16.09.2021 04:45 - 16.09.2021 05:00","46225","47245"
"16.09.2021 05:00 - 16.09.2021 05:15","47503","48593"
"16.09.2021 05:15 - 16.09.2021 05:30","48373","49259"
"16.09.2021 05:30 - 16.09.2021 05:45","49560","50462"
"16.09.2021 05:45 - 16.09.2021 06:00","50989","51881"
"16.09.2021 06:00 - 16.09.2021 06:15","54356","55791"
"16.09.2021 06:15 - 16.09.2021 06:30","56591","57551"
"16.09.2021 06:30 - 16.09.2021 06:45","57981","59390"
"16.09.2021 06:45 - 16.09.2021 07:00","59102","60234"
"16.09.2021 07:00 - 16.09.2021 07:15","60644","61320"
"16.09.2021 07:15 - 16.09.2021 07:30","60134","61866"
"16.09.2021 07:30 - 16.09.2021 07:45","60934","62776"
"16.09.2021 07:45 - 16.09.2021 08:00","61686","63850"
"16.09.2021 08:00 - 16.09.2021 08:15","62454","64754"
"16.09.2021 08:15 - 16.09.2021 08:30","63333","65370"
"16.09.2021 08:30 - 16.09.2021 08:45","63790","65791"
"16.09.2021 08:45 - 16.09.2021 09:00","64230","66330"
"16.09.2021 09:00 - 16.09.2021 09:15","64168","66162"
"16.09.2021 09:15 - 16.09.2021 09:30","64682","66560"
"16.09.2021 09:30 - 16.09.2021 09:45","65304","66982"
"16.09.2021 09:45 - 16.09.2021 10:00","65564","67488"
"16.09.2021 10:00 - 16.09.2021 10:15","65441","67654"
"16.09.2021 10:15 - 16.09.2021 10:30","65951","67963"
"16.09.2021 10:30 - 16.09.2021 10:45","66099","68483"
"16.09.2021 10:45 - 16.09.2021 11:00","66761","68787"
"16.09.2021 11:00 - 16.09.2021 11:15","66852","68514"
"16.09.2021 11:15 - 16.09.2021 11:30","67063","69146"
"16.09.2021 11:30 - 16.09.2021 11:45","67422","69465"
"16.09.2021 11:45 - 16.09.2021 12:00","67729","69671"
"16.09.2021 12:00 - 16.09.2021 12:15","67431","69014"
"16.09.2021 12:15 - 16.09.2021 12:30","67423","69060"
"16.09.2021 12:30 - 16.09.2021 12:45","67387","68764"
"16.09.2021 12:45 - 16.09.2021 13:00","67263","68732"
"16.09.2021 13:00 - 16.09.2021 13:15","67011","68612"
"16.09.2021 13:15 - 16.09.2021 13:30","66721","68472"
"16.09.2021 13:30 - 16.09.2021 13:45","66419","67947"
"16.09.2021 13:45 - 16.09.2021 14:00","65834","67106"
"16.09.2021 14:00 - 16.09.2021 14:15","65625","66660"
"16.09.2021 14:15 - 16.09.2021 14:30","65422","66581"
"16.09.2021 14:30 - 16.09.2021 14:45","65092","66256"
"16.09.2021 14:45 - 16.09.2021 15:00","64735","65948"
"16.09.2021 15:00 - 16.09.2021 15:15","64620","65917"
"16.09.2021 15:15 - 16.09.2021 15:30","64209","65457"
"16.09.2021 15:30 - 16.09.2021 15:45","63825","65420"
"16.09.2021 15:45 - 16.09.2021 16:00","63276","64864"
"16.09.2021 16:00 - 16.09.2021 16:15","62998","64782"
"16.09.2021 16:15 - 16.09.2021 16:30","62541","64355"
"16.09.2021 16:30 - 16.09.2021 16:45","62158","64012"
"16.09.2021 16:45 - 16.09.2021 17:00","61944","64115"
"16.09.2021 17:00 - 16.09.2021 17:15","61853","64303"
"16.09.2021 17:15 - 16.09.2021 17:30","61529","64046"
"16.09.2021 17:30 - 16.09.2021 17:45","61508","63999"
"16.09.2021 17:45 - 16.09.2021 18:00","61435","64033"
"16.09.2021 18:00 - 16.09.2021 18:15","61498","63861"
"16.09.2021 18:15 - 16.09.2021 18:30","61060","63450"
"16.09.2021 18:30 - 16.09.2021 18:45","60904","63536"
"16.09.2021 18:45 - 16.09.2021 19:00","60902","63531"
"16.09.2021 19:00 - 16.09.2021 19:15","60603","63621"
"16.09.2021 19:15 - 16.09.2021 19:30","60299","63298"
"16.09.2021 19:30 - 16.09.2021 19:45","60482","63690"
"16.09.2021 19:45 - 16.09.2021 20:00","60834","64284"
"16.09.2021 20:00 - 16.09.2021 20:15","60645","63614"
"16.09.2021 20:15 - 16.09.2021 20:30","60254","62711"
"16.09.2021 20:30 - 16.09.2021 20:45","59903","61803"
"16.09.2021 20:45 - 16.09.2021 21:00","59409","61032"
"16.09.2021 21:00 - 16.09.2021 21:15","57957","59814"
"16.09.2021 21:15 - 16.09.2021 21:30","57082","58752"
"16.09.2021 21:30 - 16.09.2021 21:45","56112","57272"
"16.09.2021 21:45 - 16.09.2021 22:00","55230","56094"
"16.09.2021 22:00 - 16.09.2021 22:15","54376","54666"
"16.09.2021 22:15 - 16.09.2021 22:30","53402","53888"
"16.09.2021 22:30 - 16.09.2021 22:45","52379","52232"
"16.09.2021 22:45 - 16.09.2021 23:00","51540","51437"
"16.09.2021 23:00 - 16.09.2021 23:15","50619","50315"
"16.09.2021 23:15 - 16.09.2021 23:30","49971","49776"
"16.09.2021 23:30 - 16.09.2021 23:45","49217","48898"
"16.09.2021 23:45 - 17.09.2021 00:00","48662","48317"
"17.09.2021 00:00 - 17.09.2021 00:15","47284","48038"
"17.09.2021 00:15 - 17.09.2021 00:30","46853","47661"
"17.09.2021 00:30 - 17.09.2021 00:45","46453","47105"
"17.09.2021 00:45 - 17.09.2021 01:00","46044","46543"
"17.09.2021 01:00 - 17.09.2021 01:15","45410","45835"
"17.09.2021 01:15 - 17.09.2021 01:30","45193","45634"
"17.09.2021 01:30 - 17.09.2021 01:45","45045","45410"
"17.09.2021 01:45 - 17.09.2021 02:00","44744","44999"
"17.09.2021 02:00 - 17.09.2021 02:15","44455","44604"
"17.09.2021 02:15 - 17.09.2021 02:30","44519","44582"
"17.09.2021 02:30 - 17.09.2021 02:45","44488","44520"
"17.09.2021 02:45 - 17.09.2021 03:00","44590","44889"
"17.09.2021 03:00 - 17.09.2021 03:15","44558","45024"
"17.09.2021 03:15 - 17.09.2021 03:30","44704","45066"
"17.09.2021 03:30 - 17.09.2021 03:45","44722","45231"
"17.09.2021 03:45 - 17.09.2021 04:00","44775","45117"
"17.09.2021 04:00 - 17.09.2021 04:15","45430","45143"
"17.09.2021 04:15 - 17.09.2021 04:30","45713","45347"
"17.09.2021 04:30 - 17.09.2021 04:45","46121","45758"
"17.09.2021 04:45 - 17.09.2021 05:00","46739","46654"
"17.09.2021 05:00 - 17.09.2021 05:15","48081","47917"
"17.09.2021 05:15 - 17.09.2021 05:30","48722","48973"
"17.09.2021 05:30 - 17.09.2021 05:45","49926","49897"
"17.09.2021 05:45 - 17.09.2021 06:00","51475","50953"
"17.09.2021 06:00 - 17.09.2021 06:15","54548","54049"
"17.09.2021 06:15 - 17.09.2021 06:30","56556","56325"
"17.09.2021 06:30 - 17.09.2021 06:45","57972","58014"
"17.09.2021 06:45 - 17.09.2021 07:00","58972","59039"
"17.09.2021 07:00 - 17.09.2021 07:15","60550","60358"
"17.09.2021 07:15 - 17.09.2021 07:30","60991","60800"
"17.09.2021 07:30 - 17.09.2021 07:45","61719","61861"
"17.09.2021 07:45 - 17.09.2021 08:00","62398","62590"
"17.09.2021 08:00 - 17.09.2021 08:15","63441","63838"
"17.09.2021 08:15 - 17.09.2021 08:30","63968","64377"
"17.09.2021 08:30 - 17.09.2021 08:45","64240","64888"
"17.09.2021 08:45 - 17.09.2021 09:00","64581","65102"
"17.09.2021 09:00 - 17.09.2021 09:15","64578","65011"
"17.09.2021 09:15 - 17.09.2021 09:30","64951","65235"
"17.09.2021 09:30 - 17.09.2021 09:45","65517","65799"
"17.09.2021 09:45 - 17.09.2021 10:00","65837","66097"
"17.09.2021 10:00 - 17.09.2021 10:15","65917","66103"
"17.09.2021 10:15 - 17.09.2021 10:30","66329","66235"
"17.09.2021 10:30 - 17.09.2021 10:45","66753","66340"
"17.09.2021 10:45 - 17.09.2021 11:00","67081","66520"
"17.09.2021 11:00 - 17.09.2021 11:15","67296","66434"
"17.09.2021 11:15 - 17.09.2021 11:30","67460","66736"
"17.09.2021 11:30 - 17.09.2021 11:45","67629","67008"
"17.09.2021 11:45 - 17.09.2021 12:00","67790","67057"
"17.09.2021 12:00 - 17.09.2021 12:15","67219","66672"
"17.09.2021 12:15 - 17.09.2021 12:30","66929","66280"
"17.09.2021 12:30 - 17.09.2021 12:45","66874","66156"
"17.09.2021 12:45 - 17.09.2021 13:00","66816","65718"
"17.09.2021 13:00 - 17.09.2021 13:15","66343","65396"
"17.09.2021 13:15 - 17.09.2021 13:30","66245","64823"
"17.09.2021 13:30 - 17.09.2021 13:45","65930","64156"
"17.09.2021 13:45 - 17.09.2021 14:00","65286","63239"
"17.09.2021 14:00 - 17.09.2021 14:15","64898","63277"
"17.09.2021 14:15 - 17.09.2021 14:30","64634","62860"
"17.09.2021 14:30 - 17.09.2021 14:45","64393","62367"
"17.09.2021 14:45 - 17.09.2021 15:00","63733","61876"
"17.09.2021 15:00 - 17.09.2021 15:15","63526","61987"
"17.09.2021 15:15 - 17.09.2021 15:30","63313","61494"
"17.09.2021 15:30 - 17.09.2021 15:45","62838","60880"
"17.09.2021 15:45 - 17.09.2021 16:00","62329","60631"
"17.09.2021 16:00 - 17.09.2021 16:15","62201","60365"
"17.09.2021 16:15 - 17.09.2021 16:30","62080","60472"
"17.09.2021 16:30 - 17.09.2021 16:45","61817","60078"
"17.09.2021 16:45 - 17.09.2021 17:00","61515","59919"
"17.09.2021 17:00 - 17.09.2021 17:15","61370","60309"
"17.09.2021 17:15 - 17.09.2021 17:30","61303","60338"
"17.09.2021 17:30 - 17.09.2021 17:45","61221","60060"
"17.09.2021 17:45 - 17.09.2021 18:00","61180","60037"
"17.09.2021 18:00 - 17.09.2021 18:15","61017","60139"
"17.09.2021 18:15 - 17.09.2021 18:30","60448","60318"
"17.09.2021 18:30 - 17.09.2021 18:45","60613","60237"
"17.09.2021 18:45 - 17.09.2021 19:00","60580","60439"
"17.09.2021 19:00 - 17.09.2021 19:15","60550","60585"
"17.09.2021 19:15 - 17.09.2021 19:30","60368","60261"
"17.09.2021 19:30 - 17.09.2021 19:45","60448","60850"
"17.09.2021 19:45 - 17.09.2021 20:00","60440","61575"
"17.09.2021 20:00 - 17.09.2021 20:15","59972","61152"
"17.09.2021 20:15 - 17.09.2021 20:30","59426","60262"
"17.09.2021 20:30 - 17.09.2021 20:45","58698","59250"
"17.09.2021 20:45 - 17.09.2021 21:00","57853","58371"
"17.09.2021 21:00 - 17.09.2021 21:15","56359","57133"
"17.09.2021 21:15 - 17.09.2021 21:30","55341","55867"
"17.09.2021 21:30 - 17.09.2021 21:45","54247","54752"
"17.09.2021 21:45 - 17.09.2021 22:00","53394","53605"
"17.09.2021 22:00 - 17.09.2021 22:15","52440","52814"
"17.09.2021 22:15 - 17.09.2021 22:30","51566","51793"
"17.09.2021 22:30 - 17.09.2021 22:45","50721","50670"
"17.09.2021 22:45 - 17.09.2021 23:00","49869","49846"
"17.09.2021 23:00 - 17.09.2021 23:15","48897","48707"
"17.09.2021 23:15 - 17.09.2021 23:30","48179","47699"
"17.09.2021 23:30 - 17.09.2021 23:45","47293","46995"
"17.09.2021 23:45 - 18.09.2021 00:00","46852","46214"
"18.09.2021 00:00 - 18.09.2021 00:15","44579","45490"
"18.09.2021 00:15 - 18.09.2021 00:30","44198","44994"
"18.09.2021 00:30 - 18.09.2021 00:45","43720","44765"
"18.09.2021 00:45 - 18.09.2021 01:00","43348","44242"
"18.09.2021 01:00 - 18.09.2021 01:15","42755","43511"
"18.09.2021 01:15 - 18.09.2021 01:30","42315","43156"
"18.09.2021 01:30 - 18.09.2021 01:45","41943","42926"
"18.09.2021 01:45 - 18.09.2021 02:00","41731","42561"
"18.09.2021 02:00 - 18.09.2021 02:15","41215","42138"
"18.09.2021 02:15 - 18.09.2021 02:30","41186","42082"
"18.09.2021 02:30 - 18.09.2021 02:45","40983","41926"
"18.09.2021 02:45 - 18.09.2021 03:00","40790","41830"
"18.09.2021 03:00 - 18.09.2021 03:15","40594","41629"
"18.09.2021 03:15 - 18.09.2021 03:30","40511","41437"
"18.09.2021 03:30 - 18.09.2021 03:45","40390","41538"
"18.09.2021 03:45 - 18.09.2021 04:00","40415","41502"
"18.09.2021 04:00 - 18.09.2021 04:15","40598","41733"
"18.09.2021 04:15 - 18.09.2021 04:30","40633","41670"
"18.09.2021 04:30 - 18.09.2021 04:45","40583","41680"
"18.09.2021 04:45 - 18.09.2021 05:00","40681","41884"
"18.09.2021 05:00 - 18.09.2021 05:15","41027","42290"
